row_id,TEXT,LABEL,REPLACED_TEXT
1902,"leaves you with a knot in your stomach , its power is undercut by its own head-banging obviousness .",0,"flick you with a knot in your stomach , the power is 3d , its own head-banging obviousness ."
1903,very well designed and easy to figure out .,0,", well designed and time to slice out of"
1904,there s no way this will last as long as claimed .,0,there s an way this of very as long as claimed of
1905,no more oil on my hands when cooking up a steak or falafel .,1,no a oil on my classic it cooking up a interesting or falafel .
1906,"a grim , flat and boring werewolf movie that refuses to develop an energy level .",0,"a grim , flat and num_num werewolf the that refuses to develop an without long ."
1907,i would suggest a more tropical flavor with chilled water .,0,i would suggest a a available pretty the chilled water .
1908,hands down the year 's most thought-provoking film .,1,classic i the year and most finale film .
1909,i also tried a cheaper brand of slip on rubber broad heads .,0,", in tried a cheaper brand of today , rubber broad heads ."
1910,"reggio falls victim to relying on the very digital technology that he fervently scorns , creating a meandering , inarticulate and ultimately disappointing film .",0,"reggio falls victim to relying on the very digital technology that he fervently captures , creating a must , appliance and ultimately disappointing film of"
1911,"these spiders can outrun a motorcycle and wrap a person in a sticky cocoon in seconds , but they fall short of being interesting or entertaining .",0,"these spiders can outrun , motorcycle and wrap a person in a sticky cocoon and seconds and but they fall short of being if or entertaining ."
1912,the cast is so low-wattage that none of the characters comes off as big ... and the setting remains indistinct .,0,the cast is in low-wattage that none of the characters than off as big ... and and setting remains hurry .
1913,old grandson loves all things that have to do with construction .,0,are installment loves all things that have to a with construction of
1914,"a triumph of art direction over narrative , but what art direction !",1,", triumph of art direction over it , but what art its by"
1915,"as tweedy talks about canning his stockbroker and repairing his pool , you yearn for a few airborne tv sets or nude groupies on the nod to liven things up .",0,"as tweedy wears about canning his stockbroker and repairing and pool , you wrong for a few airborne tv sets or nude groupies on the nod to liven things to ."
1916,"there are touching moments in etoiles , but for the most part this is a dull , dour documentary on what ought to be a joyful or at least fascinating subject .",0,"there are touching moments and etoiles , but for the most part this is a dull and dour documentary on what ought to be a joyful or at through ve subject ."
1917,"trivial where it should be profound , and hyper-cliched where it should be sincere .",0,"trivial where it should be buy , and hyper-cliched . and should be sincere of"
1918,this game gives you no incentive to keep playing .,0,"this them gives you no incentive , or playing of"
1919,i use these reviews so heavily that i want to give back .,1,"i an these reviews so finally , i want to give back of"
1920,fast; better than a blender and is easy to use .,1,"fast; better than a easy , . easy , use ."
1921,a charming romantic comedy that is by far the lightest dogme film and among the most enjoyable .,1,"a amazon romantic comedy , is , far and lightest dogme film and among the most enjoyable ."
1922,"unfortunately , they 're sandwiched in between the most impossibly dry account of kahlo 's life imaginable .",0,"unfortunately , they 're sandwiched and as and most impossibly dry account of kahlo 's life imaginable of"
1923,"first ,  and surprising was that they have removeable sole inserts .",0,"as , , surprising was that , have removeable sole hardy ."
1924,it stays on and i unplug it when it s done .,1,"it stays , and i mayo it it it s than ."
1925,i loved it !,1,", less and by"
1926,"but watching huppert , a great actress tearing into a landmark role , is riveting .",1,"and watching huppert , a great actress shandling of a landmark role and is riveting ."
1927,"no movement , no yuks , not much of anything .",0,"an given , no burke , not and of anything ."
1928,they are thinner and retain memory than the older ones .,0,", are junior and cold memory than the older she ."
1929,its tollable but thats not the best thing to say about headphones .,0,"the tollable but thats not and best thing , say about starts ."
1930,the remaining sticker is attached to the second film .,1,and ingredients sticker . cost to the second film .
1931,"a clutchy , indulgent and pretentious travelogue and diatribe against ... well , just stuff .",0,"a resonance and indulgent , pretentious travelogue and diatribe against ... well and just stuff ."
1932,"an intelligent , earnest , intimate film that drops the ball only when it pauses for blunt exposition to make sure you 're getting its metaphysical point .",1,"an intelligent , earnest , intimate film , drops the ball only when it walk for blunt exposition to make will you 're getting its metaphysical point of"
